numGenerations,numNets,numGamesPerNet,netHiddenLayerSize,chMode,treeDepth
1000,10,10,16,h,2

0,998.12,3240
1,1011.92,4080
2,1151.56,5644
3,1297.12,5668
4,1167.96,3276
5,1227,5032
6,1201.88,3788
7,1291.36,4592
8,1347.2,5504
9,1195.88,6476
10,1286.36,3916
11,1124.44,2668
12,1287.2,3476
13,1284.88,3900
14,1023.6,2892
15,1394.64,4204
16,1314.68,3128
17,1240.68,5036
18,1263.44,3404
19,1275.32,5056
20,1206.76,3772
21,1426.72,3548
22,1419.4,5552
23,1398.68,5736
24,1290.16,3288
25,1336.96,5284
26,1248.72,3800
27,1195.72,3452
28,1387.88,6432
29,1547.56,3780
30,1650.32,5512
31,1498.76,4932
32,1769.32,5180
33,1536.04,4364
34,1672.88,5760
35,1593.2,5196
36,1977.16,6008
37,1829.68,4400
38,1669.16,3924
39,1655.56,3408
40,1896.32,5016
41,1516.64,5580
42,1702.88,5024
43,1718.56,4684
44,2013.96,5624
45,1964.84,7244
46,1830.8,5324
47,1872.2,5676
48,1841.12,6112
49,1925.36,6096
50,1735.52,5392
51,1685.4,5664
52,1797.44,6424
53,1806.28,6464
54,1684.84,3700
55,1818.28,5436
56,1817.12,4204
57,1753.64,5364
58,1864.28,4424
59,1664.6,5324
60,1787.48,3792
61,1791.88,4512
62,1595.92,5688
63,1703.6,4552
64,1676.08,4260
65,1408.8,4716
66,1585.68,6004
67,1632.76,3808
68,1720.76,7352
69,1486.28,4604
70,1702.28,5720
71,1884.6,4388
72,1831.36,5324
73,1794.04,7316
74,2058.84,5516
75,1904.72,5296
76,2061.24,6928
77,2146.92,6120
78,2147.8,5652
79,1925.8,4860
80,2076.4,5472
81,2017.96,4776
82,2166.16,5500
83,2103.2,6056
84,1886.56,4508
85,2113.08,8328
86,2153.96,6340
87,1994.92,6116
88,2012.16,5988
89,2287.04,6776
90,2200.4,5752
91,2232.6,5084
92,2043.32,7324
93,2038.48,6108
94,1946.52,7164
95,2195.88,7100
96,1982.12,5240
97,2227.4,6504
98,2097.8,5684
99,1962.92,6288
100,1904.28,5436
101,2073.24,5372
102,1928.48,6496
103,1967.88,5544
104,2173.64,6440
105,1926.56,3940
106,1981.64,4564
107,1835.84,5452
108,1669.8,7084
109,1704.16,5296
110,1934.12,7208
111,1893.76,5696
112,1710.28,4552
113,1986.52,5172
114,1882.32,6208
115,1863.36,7284
116,1904.68,5508
117,1503.52,5280
118,1588.2,5456
119,1700.24,7196
120,1741.8,5692
121,1703.84,5432
122,1797.16,5664
123,1678.32,5224
124,1723.88,4764
125,1785.84,4768
126,1947.92,8364
127,1740.6,5204
128,1602.24,5264
129,1504.92,3320
130,1876.36,5460
131,1861.52,4960
132,1755,5420
133,2041.76,7036
134,1821.36,6880
135,1811.04,4356
136,2025.16,6140
137,1769.52,5588
138,1806.12,7476
139,2091.24,6164
140,1847.2,5684
141,1911.4,6504
142,1804.12,6340
143,2042.4,5904
144,2136.24,5744
145,1946.52,5740
146,2331.36,6356
147,2177.28,7704
148,2118.48,4600
149,2289.2,6252
150,2081.36,7844
151,2069.08,5520
152,1894.48,7400
153,2412.48,10844
154,2121.4,4684
155,2166.24,5636
156,2120.6,6408
157,1959.76,7476
158,2001.28,5560
159,2095.96,6708
160,1998.2,6372
161,1730.6,4788
162,1714.08,6272
163,1620.28,4292
164,1671.52,6608
165,1942.48,6732
166,1749.52,5080
167,1822.92,6292
168,1876.4,8052
169,2295.36,6676
170,2089.28,7104
171,1984.96,6396
172,2306.12,6080
173,1913.88,4308
174,2043.84,6116
175,1859.24,5304
176,1881.44,6208
177,2191.72,6288
178,2076.56,6068
179,1980.16,7628
180,1792.92,4932
181,1809,5380
182,2117.52,5684
183,1994.04,6120
184,2175.12,7336
185,1934.52,7648
186,1859.04,6512
187,1967.68,6288
188,1875.96,6544
189,1941.36,6044
190,1993.04,5688
191,1838.8,4260
192,1867.2,4724
193,2033.84,5320
194,1953.12,6604
195,1960.92,4488
196,1737.2,5340
197,1964.84,4920
198,1764.68,5624
199,2047.32,6036
200,2015.36,5080
201,2034.12,7180
202,1918.96,5492
203,2208.92,8424
204,2150.24,6208
205,2125,6284
206,2358.72,6972
207,2247.44,5560
208,2474.96,8316
209,2524.96,6488
210,2304.36,7704
211,2550.64,6748
212,2308.72,6960
213,2193.88,6316
214,2382.52,6196
215,2126.64,5412
216,2227.24,6556
217,2382.08,5888
218,2255.08,6892
219,2640.08,7212
220,2336.4,6728
221,2317.12,6512
222,2452.8,7360
223,2377.76,6484
224,2321.2,5880
225,2426.12,5920
226,2149.12,6200
227,2072.04,6092
228,2094.16,6772
229,1884.36,5500
230,2166,6508
231,2099.36,5556
232,2035.28,5648
233,2117.24,7200
234,2281.32,5836
235,2096.84,6492
236,2199.16,6464
237,2224.76,6732
238,2152.44,5508
239,2041.92,6072
240,1870.8,4396
241,2004.44,6152
242,2277.44,7168
243,2014.6,5864
244,2001.44,4864
245,1953.68,5720
246,1989.92,7084
247,1765.08,6420
248,1966.76,6412
249,1876.8,7064
250,2028.76,5948
251,1931.16,5640
252,2052.4,6964
253,2037.2,7348
254,1995.8,5368
255,1828.8,5628
256,1908.92,6468
257,1760.16,5744
258,1901.08,6340
259,2324.92,9844
260,2052.88,6512
261,1723.24,7932
262,2020.04,6512
263,2005.4,6328
264,1732.2,5988
265,1984.8,6252
266,1882.04,7124
267,1954.12,5852
268,1803.2,5352
269,1780.4,5624
270,1812.96,5944
271,1765.84,5672
272,1710.84,5740
273,1816.2,5596
274,1712.4,5492
275,1467.36,5352
276,1719.96,4348
277,1696.96,5848
278,1857,6528
279,1698.84,5060
280,1927.16,8536
281,1827.88,6788
282,1901.88,6612
283,1790.2,6396
284,1812.48,4636
285,1795.32,4760
286,1635.16,5008
287,1825,4776
288,1734.76,6600
289,1633.24,4860
290,1783.52,4284
291,1894.04,10176
292,2026.8,6128
293,2009.8,7072
294,2054.2,5876
295,2143.32,5712
296,2364.2,5768
297,2232.4,6124
298,2134.24,5680
299,1973.44,5792
300,2290.04,6924
301,2439.48,6776
302,2022.32,5676
303,2134.48,6172
304,2084.36,6704
305,2128.84,6776
306,1935.36,5864
307,1876.28,6260
308,1895.8,3724
309,2111.68,7124
310,1804.08,6880
311,2050.4,5964
312,1966.72,7316
313,2080.44,6696
314,1866.16,4936
315,1836.4,4460
316,1657.84,5392
317,1765.52,7212
318,1983.8,7008
319,1987.24,7960
320,2051.04,5664
321,2023.28,5548
322,1962.72,6292
323,2054.24,6888
324,1767.96,3932
325,2209.16,7216
326,1910.36,4764
327,1834.28,5436
328,2001.64,6136
329,1924.32,6536
330,1947.92,5056
331,1960.28,6284
332,1997.28,6200
333,2061.64,5148
334,2051.68,7244
335,2253.16,5580
336,1956.64,4988
337,1951.84,5584
338,2151.16,6240
339,2345.56,5704
340,2217.64,5620
341,2114.2,5684
342,2284.04,6176
343,2075.36,6904
344,2256.8,7560
345,2163.72,5540
346,2223.84,5756
347,2242.12,5840
348,2197.16,7148
349,2045.76,5688
350,2369.48,7672
351,2064.32,5652
352,2171.24,5900
353,2042.92,6660
354,2063.44,5632
355,2090.6,5396
356,2450.92,6364
357,2195.28,6256
358,2244.84,7596
359,2211.28,7608
360,2313.36,6588
361,2161.56,4984
362,2223.48,6340
363,2133.92,7268
364,2232.44,6456
365,2225.16,7612
366,2303.2,6244
367,2399.92,6784
368,2389,6768
369,2220.64,7016
370,2252.32,7476
371,2562.32,7380
372,2296.68,7296
373,2275.72,6824
374,2554.72,6976
375,2444.96,7684
376,2731.04,7252
377,2892.2,7412
378,2778.44,7212
379,2757.32,10204
380,2526.32,7840
381,2521.6,6660
382,2640.64,6520
383,2669.04,6688
384,2711.04,7288
385,2633.48,7208
386,2594.44,7320
387,2707.36,7424
388,2234.32,5240
389,2613.48,10896
390,2928.12,7136
391,2592.64,6620
392,2658.12,7004
393,2731.2,6748
394,2585.56,6868
395,2453.72,6700
396,2387.2,7832
397,2371.04,5888
398,2370.24,7384
399,2544.92,9564
400,2435.56,6828
401,2556.6,9580
402,2708.16,6972
403,2506.36,6984
404,2616.6,10284
405,2458.92,6680
406,2626.84,6816
407,2378.24,6508
408,2417.04,7100
409,2273.88,7296
410,2821.32,7200
411,2445.68,7800
412,2579.44,7332
413,2278.12,9620
414,2619.52,9896
415,2731.92,7136
416,2431.16,7520
417,2316.24,6900
418,2177.52,7040
419,2256.12,10444
420,2427.08,6948
421,2115.48,7744
422,2730.16,7068
423,2853.48,7704
424,2869.84,7452
425,2766.24,7208
426,2691.96,7368
427,2933.6,6936
428,2649.84,10488
429,2363.76,5864
430,2707.6,7592
431,2783.28,7784
432,2467.48,7912
433,2440.96,6280
434,2528.6,6204
435,2128.16,5880
436,2233.8,7176
437,2488,7752
438,2384.6,7184
439,2420.36,7480
440,2148.84,6016
441,2391.88,7312
442,2324.2,7084
443,2532.36,7124
444,2578.32,7348
445,2336.12,7020
446,2407.56,6820
447,2068.48,6212
448,2323.56,10816
449,1979.32,6364
450,2311.92,7036
451,2441.28,9404
452,2256.52,6748
453,2308.48,10404
454,2444.72,7844
455,2677.16,6616
456,2636.64,7872
457,2614.44,5628
458,2518.2,6876
459,2685.64,7332
460,2787.52,6996
461,2766.72,7204
462,2651.72,6548
463,2728.16,10456
464,2437.88,6900
465,2599.76,7276
466,2285.36,7064
467,2210.56,6200
468,2268.16,7016
469,2404.72,6440
470,2519.76,6284
471,2410.24,8080
472,2521.64,7420
473,2497.84,7428
474,2162.76,6320
475,2540.56,11416
476,2211.48,6808
477,2737.08,6572
478,2571.48,10344
479,2717.28,10216
480,2573.6,9912
481,2567.32,12032
482,2530.8,6356
483,2221.12,7816
484,2384.4,7220
485,2777.52,13424
486,2164.48,10500
487,2390.6,7104
488,2374.2,10752
489,2585.72,7348
490,2737.76,12192
491,2626.16,7224
492,2876.52,12324
493,2590.28,7168
494,2406.88,9492
495,2943.92,8136
496,2813.68,10884
497,2477.88,6876
498,2663.8,8004
499,2370.36,11756
500,2693.88,13616
501,2671.4,10456
502,2802.28,7128
503,2729.08,7328
504,2856.08,8076
505,2340.64,6320
506,2193.88,6568
507,2380,6372
508,2463.68,7028
509,2015.72,6768
510,2124.32,7408
511,2244.68,5652
512,2143.84,6468
513,2173.84,7240
514,2174.64,6572
515,2064.8,5608
516,2287.96,6048
517,2066.24,6796
518,2070.64,6288
519,2264.24,5628
520,2171.92,6376
521,1999.4,6624
522,2084.04,7176
523,1965.36,5232
524,1892.24,5384
525,2171.2,7388
526,2096.4,5956
527,2390.04,9768
528,2476.12,10032
529,2258.4,6372
530,2276.32,6368
531,1890,5824
532,1801.68,6084
533,1808.12,4968
534,2040.4,6120
535,2327.44,7404
536,2193.08,6496
537,1881.52,7340
538,2239.96,7216
539,2424.52,11392
540,2249.32,6908
541,2423.16,6968
542,2172.16,7024
543,2238.36,7060
544,2200.56,6148
545,1924.6,7080
546,2012.88,6964
547,2218.2,7044
548,1974.48,5480
549,2382.16,7108
550,1920.88,5312
551,2097.96,5360
552,2097.04,7384
553,2215.48,5776
554,2515.72,7520
555,2222.64,6488
556,2268.92,5600
557,2369.24,6292
558,2251.56,5772
559,2301.52,7048
560,2314.68,6160
561,2268.44,6148
562,2256.6,6340
563,2569.96,7216
564,2242.08,6412
565,2291.88,7416
566,2299.6,7044
567,2293.6,7668
568,2429.4,6528
569,2248.6,7192
570,2182.04,5664
571,2313.32,7092
572,2468.16,6300
573,2517.8,7204
574,2512.6,7432
575,2326.32,6456
576,2433.8,10408
577,2793.52,9716
578,2552.52,6984
