numGenerations,numNets,numGamesPerNet,netHiddenLayerSize,chMode,treeDepth,randomMean,randomStdDev
1000,100,10,16,h,2,0.5,2

0,823.66,4664
1,899.352,5120
2,960.364,3724
3,1010.04,4772
4,1030.75,7480
5,1085.58,4764
6,1099.02,5420
7,1123.79,6404
8,1173.71,4628
9,1269.98,5680
10,1273.64,7104
11,1350.22,6092
12,1399.01,8808
13,1471.57,7284
14,1587.42,7248
15,1688.24,6456
16,1778.33,6872
17,1831.72,10784
18,1840.67,7840
19,1987,11532
20,2058.77,7860
21,2188.69,7908
22,2153.3,7488
23,2224.59,11180
24,2347.69,8044
25,2342.69,10708
26,2393.11,10948
27,2400.63,8568
28,2378.43,8880
29,2437.82,7820
30,2452.62,9712
31,2497.4,9140
32,2547.76,8276
33,2447.21,8112
34,2481.49,8928
35,2623.76,7628
36,2621.48,8588
37,2723.69,10396
38,2728.65,9788
39,2742.51,12800
40,2620.87,7408
41,2618.5,8368
42,2656.57,9848
43,2639.92,8348
44,2763.2,10096
45,2681.92,9748
46,2614.02,12340
47,2671.41,8036
48,2682.74,12060
49,2738.95,8516
50,2648.4,12396
51,2584.67,7400
52,2750.42,7640
53,2781.93,8604
54,2906.85,11428
55,2970.99,12052
56,2886.06,8568
57,2942.26,11700
58,2790.12,10508
59,2953.76,11116
60,3027.13,8716
61,2912.3,10468
62,2911.1,12252
63,3015.62,12816
64,2974.44,10004
65,3023.51,11448
66,3137.92,11844
67,3077.86,12200
68,2998.2,10724
69,3000.71,13520
70,3159.06,10728
71,3059.75,10956
72,3216.44,12156
73,3204.11,12228
74,3344.9,13260
75,3307.76,12240
76,3292.02,11488
77,3219.96,12420
78,3259.01,10968
79,3237.36,14800
80,3308.96,13484
81,3452.36,14804
82,3309.47,13940
83,3339.53,12340
84,3224.91,13544
85,3164.57,12216
86,3179.67,12472
87,3265.8,12564
88,3254.82,13048
89,3255.37,10736
90,3312.08,15840
91,3269.23,12328
92,3395,14176
93,3423.18,12924
94,3371.91,13280
95,3396.94,14372
96,3338.05,12592
97,3175.08,12124
98,3384.64,12204
99,3328.95,12524
100,3374.03,12100
101,3415.26,13412
102,3484.71,11812
103,3554.92,11924
104,3422.19,12596
105,3556.23,12768
106,3524.14,16672
107,3482.93,13236
108,3509.45,12976
109,3409.55,12732
110,3532.35,12840
111,3690.91,13808
112,3570.32,14500
113,3360.59,12568
114,3377.96,11784
115,3396.32,11608
116,3432.7,13108
117,3367.92,12516
118,3592.23,15516
119,3369,12824
120,3449.32,14860
121,3426.56,12084
122,3482.03,12292
123,3529.53,12636
124,3360.48,12724
125,3398.02,15504
126,3580.26,15276
127,3493.32,11736
128,3528.98,13624
129,3465.59,15568
130,3516.24,14320
131,3445.97,14596
132,3508.15,14248
133,3634.52,13456
134,3509.37,13900
135,3695.93,14748
136,3742.92,15356
137,3553.53,12548
138,3816.13,13968
139,3624.81,13104
140,3462.59,13868
141,3739.74,12672
142,3611.91,13740
143,3571.57,13888
144,3616.89,13584
145,3802.94,12828
146,3605.18,14416
147,3738.74,12460
148,3653.28,12948
149,3778.98,12392
150,3779.84,14976
151,3884.49,15692
152,3680.51,12552
153,3662.31,13880
154,3625.52,13348
155,3753.92,14668
156,3531.05,12992
157,3870.89,15564
158,3648.97,12852
159,3856.39,14096
160,3768.7,12928
161,3632.9,13904
162,3724.54,15496
163,3685.17,15332
164,3636.98,14040
165,3744.44,15304
166,3600.38,14756
167,3731.11,13940
168,3735.23,13288
169,3619.76,13284
170,3481.94,14908
171,3529.42,13664
172,3558.84,14412
173,3332.8,12252
174,3652.48,14380
175,3628.33,16088
176,3495.87,14588
177,3596.94,15204
178,3553.3,14592
179,3721.57,15096
180,3724.95,13084
181,3726.28,14116
182,3738.52,14360
183,3650.07,13044
184,3867.39,14356
185,3668.56,14356
186,3438.85,15456
187,3623.6,12624
188,3623.27,15636
189,3731.6,15484
190,3582.8,15212
191,3652.67,12660
192,3616.17,12740
193,3778.48,14180
194,3697.49,15396
195,3632.72,14672
196,3754.78,13072
197,3778.54,14020
198,3845.82,15540
199,3682.81,14192
200,3790.9,12888
201,3622.24,15036
202,3669.18,12940
203,3774.39,13684
204,4012.55,14424
205,3726.78,13080
206,3663.99,14608
207,3833.61,15860
208,3758.04,13864
209,3819.68,14384
210,3718.99,14496
211,3840.45,14540
212,3728.65,15200
213,3476.96,14368
214,3782.1,16360
215,3767.6,16296
216,3870.28,14044
217,3922.25,14884
218,3691.36,13676
219,3792.33,15060
220,3496.43,14644
221,3714.73,14392
222,3796.65,15008
223,3755.49,14352
224,3724.9,14836
225,3821.04,14988
226,3812.36,15876
227,3970.1,15296
228,3989.75,15772
229,3867.67,15008
230,3771.46,14456
231,3841.4,15340
232,3802,14436
233,3772.62,12900
234,3721.25,13308
235,3696.5,12912
236,3746.94,13576
237,3592.25,15428
238,3504.16,12212
239,3779.81,15204
240,3721.86,16272
241,3713.74,14524
242,3872.94,12992
243,3739.85,12948
244,3714.78,15376
245,3677.38,14040
246,3773.84,15548
247,3924.32,14384
248,3691.11,12332
249,3888.33,14208
250,3760.75,12796
251,3893.1,13272
252,3824.67,15124
