numGenerations,numNets,numGamesPerNet,netHiddenLayerSize,chMode,treeDepth
1000,100,10,16,h,4

0,1106.2,7148
1,1171.4,7720
2,1295.6,6544
3,1280.1,5740
4,1419.79,10452
5,1579,13000
6,1620.6,8936
7,1673.38,7648
8,1778.35,11320
9,1855.07,11312
10,1864.97,12208
11,1948.72,12428
12,1837.96,11744
13,2050.34,12536
14,1935.15,10164
15,2137.88,8900
16,2098.02,14600
17,2208.41,12252
18,2196.73,13100
19,2167.59,11748
20,2378.21,11260
21,2403.7,16524
22,2458,11688
23,2485.83,14480
24,2565.7,12720
25,2618.74,12108
26,2639.68,12464
27,2772.9,14284
28,2946.83,15496
29,2686.18,13060
30,3083.39,14780
31,3035.04,15276
32,3165.31,14168
33,3114.81,15488
34,3380.19,15568
35,3428.19,14408
36,3542.03,15312
37,3539.44,13520
38,3667.42,16520
39,3706.55,15488
40,3764.78,15980
41,3861.18,16352
42,3712.93,16224
43,3781.54,17316
44,3960.45,19364
45,4135.1,25440
46,4123.74,15536
47,4191.84,16492
48,4183.71,21732
49,4361.34,18100
50,4293.45,15692
51,4251.95,17072
52,4371.29,19024
53,4501.59,16192
54,4428,15952
55,4297.54,16772
56,4514.78,18856
57,4391.88,16404
58,4281.36,16916
59,4681.9,17084
60,4475.18,22140
61,4664.03,16444
62,4442.84,17120
63,4626.99,16504
64,4650.41,16352
65,4804.17,16392
66,4822.77,18604
67,4912.7,16236
68,4851.36,27756
69,4996.93,16132
70,4939.49,16868
71,4893.58,23708
72,4966.74,16612
73,4970.13,21076
74,4746.68,17696
75,4701.83,16152
76,4829.31,21144
77,5012.42,15908
78,4807.28,17492
79,4751.47,16208
80,4982.28,21456
81,4932.53,17540
82,4991.4,23156
83,5090.46,17516
84,5188.72,16508
85,5136.7,21516
86,5289.2,23220
87,5012.43,15928
88,5240.12,17452
89,5334.01,17048
90,4937.22,27496
91,5427.97,17908
92,5243.62,18184
93,4935.96,25688
94,5194.02,21884
95,5169.18,24800
96,5208.79,23152
97,4977.94,21436
98,5035.78,25288
99,5134.17,21828
100,5332.65,21504
101,5309.86,23712
102,5387.72,17068
103,5337.9,23192
104,5641.53,26548
105,5710.77,31308
106,5885.85,23412
107,5768.34,27008
108,5730.64,21844
109,5604.5,25452
110,5690.09,27992
111,5859.88,22576
112,5729.08,26308
113,5666.27,27528
114,5711.88,26428
115,5472.52,22572
116,5774.94,27308
117,5682.42,17752
118,5685.08,30052
119,5630.62,25236
120,5504.26,25396
121,5613.87,31288
122,5533.72,27256
123,5562.89,26404
124,5604.33,22932
125,5951.99,25588
126,5557.44,26760
127,5715.52,21596
128,5480.74,32504
129,5767.71,26704
130,5376.24,28052
131,5623.35,27200
132,5637.59,21404
133,5455.54,23560
134,5283.56,27660
135,5551.4,28052
136,5496.22,21808
137,5348.97,25468
138,5541.01,27304
139,5782.74,26480
140,5489.14,24044
141,5499.66,26080
142,5561.45,26700
143,5393.92,26860
144,5386.02,17032
145,5154.61,28776
146,5339.88,23076
147,5337.78,27440
148,5257.92,26148
149,5403.55,31448
150,5544.59,26828
151,5598.31,29964
152,5583.78,25312
153,5560.36,30676
154,5532.1,27300
155,5254.31,23880
156,5507.27,29004
157,5626.29,23600
158,5577.84,22832
159,5813.88,26300
160,5422.15,25148
161,5511.14,30132
162,5594.32,25604
163,5915.34,24424
164,5748.2,23992
165,5634.17,31380
166,5746.04,25580
